# W-G.9-270 p3：`diff_rows` 之全量違規列（間諜法·⛔ 改生產碼一字）
# 欄：label \t baseline \t key_cols \t 違規列
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] 多列 ('R3', '右', '628-30(3)+')
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R6', '右', '628-18(1)') 欄「原位次(投影序)」: baseline='9' got=6
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R6', '右', '628-38(1)') 欄「正街角分(0.4)」: baseline='—' got=0.4
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R6', '右', '628-38(1)') 欄「側街分(0.2)」: baseline='—' got=0.1973
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R6', '右', '628-38(1)') 欄「跨占分(0.4)」: baseline='—' got=0.3529
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R6', '右', '628-38(1)') 欄「總分」: baseline='—' got=0.9502
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R6', '右', '628-38(1)') 欄「原位次(投影序)」: baseline='10' got=7
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-18(2)') 欄「真交集(㎡)」: baseline='130.41' got=136.07
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-18(2)') 欄「範圍面積(㎡)」: baseline='146.93' got=146.5
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-18(2)') 欄「門檻(㎡)」: baseline='146.93' got=146.5
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-18(2)') 欄「項三比(≤1)」: baseline='0.8876' got=0.9288
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-18(2)') 欄「跨占分(0.4)」: baseline='0.355' got=0.3715
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-18(2)') 欄「總分」: baseline='0.5247' got=0.5412
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-53(2)') 欄「範圍面積(㎡)」: baseline='146.93' got=146.5
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-53(2)') 欄「門檻(㎡)」: baseline='146.93' got=146.5
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-53(2)') 欄「正街角分(0.4)」: baseline='—' got=0.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-53(2)') 欄「側街分(0.2)」: baseline='—' got=0.0287
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-53(2)') 欄「跨占分(0.4)」: baseline='—' got=0.0076
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R5', '左', '628-53(2)') 欄「總分」: baseline='—' got=0.0363
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-41(1)') 欄「真交集(㎡)」: baseline='140.87' got=136.05
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-41(1)') 欄「範圍面積(㎡)」: baseline='151.44' got=152.99
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-41(1)') 欄「門檻(㎡)」: baseline='151.44' got=152.99
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-41(1)') 欄「項三比(≤1)」: baseline='0.9302' got=0.8893
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-41(1)') 欄「跨占分(0.4)」: baseline='0.3721' got=0.3557
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-41(1)') 欄「總分」: baseline='0.9309' got=0.9146
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-42(1)') 欄「真交集(㎡)」: baseline='8.27' got=8.3
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-42(1)') 欄「範圍面積(㎡)」: baseline='151.44' got=152.99
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-42(1)') 欄「門檻(㎡)」: baseline='151.44' got=152.99
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-42(1)') 欄「正街角分(0.4)」: baseline='—' got=0.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-42(1)') 欄「側街分(0.2)」: baseline='—' got=0.0412
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-42(1)') 欄「跨占分(0.4)」: baseline='—' got=0.0217
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-42(1)') 欄「總分」: baseline='—' got=0.0629
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-27(1)') 欄「真交集(㎡)」: baseline='1.97' got=8.63
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R2', '左', '628-27(1)') 欄「範圍面積(㎡)」: baseline='151.44' got=152.99
